Lake Zurich's population decreases by 13 people between 2017 and 2018	Lake County Gazette	https://pipeline.locallabs.com/stories/528878234	2020-04-26 08:25:54	Lake County Gazette - Population Changes City HLE	LGIS
Fox Lake's population decreases by 156 people between 2017 and 2018	Lake County Gazette	https://pipeline.locallabs.com/stories/528878253	2020-05-13 07:33:43	Lake County Gazette - Population Changes City HLE	LGIS
Winthrop Harbor's population decreases by 40 people between 2017 and 2018	Lake County Gazette	https://pipeline.locallabs.com/stories/528878218	2020-04-02 09:03:13	Lake County Gazette - Population Changes City HLE	LGIS
Grandwood Park's population decreases by 74 people between 2017 and 2018	Lake County Gazette	https://pipeline.locallabs.com/stories/528878250	2020-05-11 11:34:57	Lake County Gazette - Population Changes City HLE	LGIS
Libertyville's population decreases by 24 people between 2017 and 2018	Lake County Gazette	https://pipeline.locallabs.com/stories/528878235	2020-04-25 09:01:06	Lake County Gazette - Population Changes City HLE	LGIS
Waukegan's population decreases by 428 people between 2017 and 2018	Lake County Gazette	https://pipeline.locallabs.com/stories/528878219	2020-04-03 09:36:48	Lake County Gazette - Population Changes City HLE	LGIS
Grayslake's population increases by 27 people between 2017 and 2018	Lake County Gazette	https://pipeline.locallabs.com/stories/528878248	2020-05-10 09:25:43	Lake County Gazette - Population Changes City HLE	LGIS
Lincolnshire's population increases by 141 people between 2017 and 2018	Lake County Gazette	https://pipeline.locallabs.com/stories/528878232	2020-04-24 07:24:33	Lake County Gazette - Population Changes City HLE	LGIS
Round Lake Park's population decreases by 146 people between 2017 and 2018	Lake County Gazette	https://pipeline.locallabs.com/stories/528878214	2020-04-10 09:38:40	Lake County Gazette - Population Changes City HLE	LGIS
Green Oaks' population decreases by 4 people between 2017 and 2018	Lake County Gazette	https://pipeline.locallabs.com/stories/528878249	2020-05-09 08:52:04	Lake County Gazette - Population Changes City HLE	LGIS
Long Grove's population decreases by 2 people between 2017 and 2018	Lake County Gazette	https://pipeline.locallabs.com/stories/528878233	2020-04-22 07:02:53	Lake County Gazette - Population Changes City HLE	LGIS
Wauconda's population decreases by 22 people between 2017 and 2018	Lake County Gazette	https://pipeline.locallabs.com/stories/528878210	2020-04-04 09:16:05	Lake County Gazette - Population Changes City HLE	LGIS
Minden's population decreases by 172 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878859	2020-05-07 07:53:23	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
West Monroe's population decreases by 118 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878687	2020-04-03 08:02:26	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Fifth Ward's population increases by 165 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878999	2020-06-05 08:49:18	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Campti's population increases by 87 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879077	2020-06-25 09:16:23	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Lutcher's population decreases by 43 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878885	2020-05-13 08:45:49	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Provencal's population increases by 5 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878786	2020-04-23 07:16:56	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Mound's population unchanged between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878843	2020-05-04 10:16:59	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Garyville's population decreases by 228 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878983	2020-06-01 10:15:45	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Choctaw's population decreases by 172 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879061	2020-06-21 08:44:13	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Rock Hill's population decreases by 25 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878769	2020-04-19 09:36:48	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Heflin's population increases by 34 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878949	2020-05-25 10:25:08	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Norwood's population decreases by 13 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878827	2020-05-01 09:54:52	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Grand Point's population decreases by 81 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878967	2020-05-29 09:05:21	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Covington's population increases by 208 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879045	2020-06-17 07:34:13	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Sicily Island's population decreases by 24 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878754	2020-04-16 07:38:37	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Jeanerette's population decreases by 55 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878933	2020-05-22 09:55:29	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Paulina's population decreases by 72 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878809	2020-04-28 09:14:48	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Taft's population decreases by 6 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878719	2020-04-09 07:42:24	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Deville's population decreases by 607 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879031	2020-06-13 09:08:50	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
St. Francisville's population decreases by 482 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878737	2020-04-13 10:32:28	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Athens' population increases by 20 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879126	2020-07-07 07:35:29	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Bayou L'Ourse's population increases by 15 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879110	2020-07-03 08:03:29	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Kraemer's population decreases by 74 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878917	2020-05-19 07:01:32	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Maringouin's population increases by 120 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878875	2020-05-11 10:27:25	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Vienna's population increases by 3 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878704	2020-04-06 10:16:32	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Egan's population increases by 21 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879015	2020-06-09 07:26:07	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Supreme's population increases by 125 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878721	2020-04-10 09:48:01	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Bayou Gauche's population decreases by 526 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879111	2020-07-03 08:18:55	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Bourg's population decreases by 275 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879093	2020-06-29 11:03:42	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Lecompte's population increases by 19 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878901	2020-05-16 09:17:55	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Westminster's population decreases by 244 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878686	2020-04-03 09:36:08	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Fisher's population increases by 14 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878998	2020-06-05 08:24:43	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Cankton's population decreases by 42 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879076	2020-06-24 09:47:26	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Lydia's population decreases by 65 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878884	2020-05-12 09:24:40	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Quitman's population increases by 42 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878784	2020-04-22 07:29:06	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Mount Lebanon's population decreases by 17 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878842	2020-05-04 11:50:06	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Gilbert's population increases by 30 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878981	2020-06-01 10:47:43	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Choudrant's population decreases by 29 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879058	2020-06-20 08:49:26	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Rodessa's population increases by 17 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878768	2020-04-19 08:09:44	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Henderson's population increases by 395 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878948	2020-05-25 11:39:34	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Oak Grove's population increases by 86 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878826	2020-05-01 07:10:46	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Gray's population increases by 201 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878966	2020-05-29 09:51:54	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Creola's population increases by 4 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879044	2020-06-16 09:46:30	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Simmesport's population decreases by 181 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878752	2020-04-16 08:06:36	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Jefferson's population decreases by 128 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878932	2020-05-22 07:55:04	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Pierre Part's population decreases by 57 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878811	2020-04-27 11:16:32	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Tallulah's population decreases by 84 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878718	2020-04-09 08:21:26	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Dixie Inn's population decreases by 44 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879030	2020-06-13 08:55:34	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
St. James' population increases by 155 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878736	2020-04-13 10:02:56	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Atlanta's population decreases by 18 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879127	2020-07-07 08:51:43	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Bayou Vista's population decreases by 593 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879109	2020-07-02 08:11:09	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Krotz Springs' population increases by 85 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878916	2020-05-19 07:45:42	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Marksville's population decreases by 43 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878874	2020-05-10 07:44:22	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Vienna Bend's population decreases by 96 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878703	2020-04-06 10:53:35	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Elizabeth's population decreases by 71 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879013	2020-06-09 07:51:57	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Boutte's population increases by 257 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879092	2020-06-28 08:39:57	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Leesville's population decreases by 280 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878899	2020-05-16 08:31:25	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Minorca's population decreases by 194 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878856	2020-05-07 08:20:48	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Carencro's population increases by 155 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879074	2020-06-24 09:18:22	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Madisonville's population decreases by 28 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878883	2020-05-12 09:16:27	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Raceland's population increases by 364 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878783	2020-04-22 08:23:53	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Napoleonville's population decreases by 91 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878841	2020-05-04 11:27:41	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Gibsland's population decreases by 107 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878982	2020-06-01 11:21:25	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Church Point's population increases by 10 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879059	2020-06-20 09:01:37	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Romeville's population decreases by 97 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878766	2020-04-19 07:06:13	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Hessmer's population increases by 129 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878947	2020-05-25 10:53:22	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Oak Hills Place's population increases by 35 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878824	2020-05-01 09:31:14	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Grayson's population increases by 12 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878965	2020-05-29 07:11:11	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Crescent's population increases by 30 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879043	2020-06-16 09:09:30	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Simpson's population decreases by 40 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878751	2020-04-16 09:57:46	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Jena's population decreases by 1 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878931	2020-05-22 08:19:23	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Pearl River's population increases by 13 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878810	2020-04-28 09:42:07	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Tangipahoa's population decreases by 60 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878717	2020-04-09 07:59:08	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Dodson's population increases by 72 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879029	2020-06-13 08:37:40	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
St. Gabriel's population increases by 106 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878735	2020-04-13 11:43:44	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Avondale's population decreases by 237 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879125	2020-07-07 07:15:25	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Belcher's population increases by 11 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879107	2020-07-02 07:14:51	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Labadieville's population unchanged between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878915	2020-05-19 09:26:02	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Marrero's population increases by 663 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878873	2020-05-10 09:17:43	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Ville Platte's population decreases by 63 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878702	2020-04-06 10:18:33	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Elmwood's population increases by 488 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879014	2020-06-09 09:24:15	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Boyce's population decreases by 219 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879091	2020-06-28 08:27:14	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Lemannville's population increases by 60 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878900	2020-05-15 09:54:47	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Monterey's population increases by 24 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878858	2020-05-07 07:02:19	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Westwego's population decreases by 58 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878685	2020-04-03 09:21:01	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Florien's population increases by 50 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878997	2020-06-05 08:35:41	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Mamou's population increases by 4 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878882	2020-05-12 07:39:11	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Rayne's population decreases by 4 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878782	2020-04-22 07:08:31	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Natalbany's population decreases by 428 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878840	2020-05-04 11:47:59	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Gilliam's population increases by 7 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878980	2020-06-01 10:03:27	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Claiborne's population decreases by 120 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879057	2020-06-20 09:02:43	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Rosedale's population decreases by 114 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878767	2020-04-19 08:20:08	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Hester's population increases by 83 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878946	2020-05-25 10:43:02	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Oak Ridge's population decreases by 3 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878825	2020-04-30 08:52:25	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Greensburg's population unchanged between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878964	2020-05-28 09:49:33	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Crowley's population decreases by 87 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879042	2020-06-16 08:58:08	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Simsboro's population decreases by 135 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878750	2020-04-16 08:26:39	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Abbeville's population decreases by 64 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879140	2020-07-10 09:28:31	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Jennings' population decreases by 37 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878929	2020-05-22 08:19:27	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Pine Prairie's population decreases by 20 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878808	2020-04-27 11:21:29	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Terrytown's population increases by 28 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878716	2020-04-09 08:14:17	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Donaldsonville's population increases by 115 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879028	2020-06-12 08:20:29	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
St. Joseph's population decreases by 56 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878733	2020-04-12 07:46:52	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Baker's population decreases by 137 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879124	2020-07-06 11:57:22	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Belle Chasse's population decreases by 95 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879106	2020-07-02 08:44:20	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Lacassine's population decreases by 28 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878914	2020-05-18 11:28:11	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Martin's population decreases by 47 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878872	2020-05-10 09:19:07	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Vinton's population decreases by 29 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878699	2020-04-06 11:52:14	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Empire's population increases by 6 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879012	2020-06-08 11:01:44	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Branch's population increases by 74 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879090	2020-06-28 07:38:09	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Leonville's population decreases by 52 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878898	2020-05-15 07:10:05	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Pollock's population increases by 67 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878798	2020-04-25 08:42:27	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Montegut's population increases by 92 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878855	2020-05-07 09:10:26	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Winnsboro's population decreases by 40 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878684	2020-04-02 08:50:12	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Folsom's population decreases by 64 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878996	2020-06-04 09:26:32	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Carlyss' population decreases by 122 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879075	2020-06-24 09:06:49	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Glenmora's population increases by 43 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878979	2020-05-31 09:49:40	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Clarence's population increases by 10 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879060	2020-06-20 09:02:36	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Roseland's population increases by 74 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878765	2020-04-19 08:07:49	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Hodge's population increases by 46 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878945	2020-05-25 10:59:52	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Oakdale's population decreases by 29 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878823	2020-04-30 08:50:12	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Greenwood's population decreases by 23 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878963	2020-05-28 09:26:28	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Cullen's population decreases by 84 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879041	2020-06-16 09:09:45	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Singer's population decreases by 76 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878749	2020-04-15 09:47:37	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Abita Springs' population increases by 24 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879139	2020-07-10 09:04:55	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Jonesboro's population decreases by 26 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878928	2020-05-21 08:33:13	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Pineville's population decreases by 68 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878807	2020-04-27 11:39:06	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Thibodaux's population increases by 27 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878715	2020-04-09 09:22:07	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Downsville's population increases by 27 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879027	2020-06-12 08:19:51	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
St. Maurice's population decreases by 22 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528878734	2020-04-12 09:21:40	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
Baldwin's population increases by 289 people between 2017 and 2018	Louisiana Business Daily	https://pipeline.locallabs.com/stories/528879123	2020-07-06 10:33:09	Louisiana Business Daily - Population Changes City HLE	Metro Business Network
